광역시도,해경서,발생일자,발생요일,사고유형,장소,사고원인,위험구역지정
부산광역시,부산,2019-09-17,화요일,고립,갯바위,기상불량,없음
인천광역시,인천,2019-09-17,화요일,표류,해안가,음주,없음
제주특별자치도,제주,2019-09-18,수요일,추락익수,갯바위,부주의,없음
제주특별자치도,제주,2019-09-18,수요일,기타익수,방파제,자살,없음
경상남도,통영,2019-09-18,수요일,기타익수,해안가,부주의,없음
충청남도,태안,2019-09-19,목요일,고립,기타,조석 미인지,없음
제주특별자치도,제주,2019-09-20,금요일,기타익수,해수욕장,수영미숙,없음
경상북도,포항,2019-09-20,금요일,수중레저익수,해양,기상불량,없음
제주특별자치도,제주,2019-09-21,토요일,기타익수,항포구,안전미준수,없음
전라북도,부안,2019-09-22,일요일,기타,갯벌,부주의,없음
제주특별자치도,서귀포,2019-09-23,월요일,기타익수,해안가,수영미숙,없음
제주특별자치도,서귀포,2019-09-24,화요일,추락익수,방파제,부주의,없음
부산광역시,부산,2019-09-24,화요일,고립,갯바위,안전미준수,없음
전라남도,완도,2019-09-24,화요일,기타익수,방파제,운전 부주의,없음
경기도,평택,2019-09-25,수요일,기타익수,해안가,자살,없음
경상남도,창원,2019-09-25,수요일,기타익수,항포구,자살,없음
충청남도,태안,2019-09-25,수요일,추락,무인도서,조석 미인지,없음
인천광역시,인천,2019-09-26,목요일,고립익수,갯벌,조석 미인지,없음
제주특별자치도,제주,2019-09-26,목요일,기타익수,해수욕장,부주의,없음
부산광역시,부산,2019-09-26,목요일,추락익수,테트라포드,부주의,없음
제주특별자치도,제주,2019-09-26,목요일,수상레저익수,해안가,수영미숙,없음
경상남도,통영,2019-09-27,금요일,기타익수,해양,운전 부주의,없음
인천광역시,인천,2019-09-27,금요일,고립,갯벌,부주의,없음
전라남도,완도,2019-09-28,토요일,고립,무인도서,조석 미인지,없음
제주특별자치도,제주,2019-09-28,토요일,기타익수,갯바위,운전 부주의,없음
전라남도,목포,2019-09-28,토요일,기타익수,기타,부주의,없음
충청남도,평택,2019-09-28,토요일,추락익수,항포구,타인부주의,없음
전라남도,여수,2019-09-28,토요일,추락익수,항포구,부주의,없음
충청남도,평택,2019-09-28,토요일,고립익수,갯벌,조석 미인지,없음
경기도,평택,2019-09-28,토요일,고립,무인도서,부주의,없음
충청남도,평택,2019-09-28,토요일,추락,항포구,부주의,없음
인천광역시,인천,2019-09-29,일요일,고립,해안가,부주의,없음
제주특별자치도,제주,2019-09-29,일요일,기타익수,해수욕장,수영미숙,없음
전라북도,부안,2019-09-29,일요일,고립,해안가,부주의,없음
강원도,속초,2019-09-29,일요일,기타,해양,부주의,없음
인천광역시,인천,2019-09-29,일요일,고립,갯바위,안전미준수,없음
전라북도,부안,2019-09-30,월요일,고립,무인도서,기상불량,없음
충청남도,태안,2019-09-30,월요일,기타,갯벌,기상불량,없음
충청남도,보령,2019-09-30,월요일,고립,갯벌,음주,없음
전라남도,여수,2019-09-30,월요일,추락익수,항포구,음주,없음
부산광역시,창원,2019-09-30,월요일,고립,갯바위,부주의,없음
인천광역시,인천,2019-09-30,월요일,고립,갯바위,부주의,없음
충청남도,평택,2019-09-30,월요일,추락익수,항포구,음주,없음
제주특별자치도,서귀포,2019-09-30,월요일,수중레저익수,무인도서,안전미준수,없음
경상남도,창원,2019-09-30,월요일,추락익수,기타,자살,없음
부산광역시,부산,2019-10-01,화요일,추락익수,해안가,부주의,없음
경기도,평택,2019-10-01,화요일,고립,무인도서,부주의,없음
제주특별자치도,제주,2019-10-01,화요일,추락익수,항포구,부주의,없음
전라북도,군산,2019-10-01,화요일,고립,갯바위,조석 미인지,없음
인천광역시,인천,2019-10-02,수요일,기타익수,해안가,자살,없음
